# flux           loglam   ivar         
  0.47145206     3.6217   8.103178     
  0.68471384     3.6218   7.852398     
  0.6985342      3.6219   7.857468     
  0.65995544     3.622    8.273101     
  0.43518868     3.6221   9.197867     
  0.1689823      3.6222   9.047129     
  1.0268803      3.6223   7.412384     
  0.54525065     3.6224   7.7179146    
  0.23286629     3.6225   8.206584     
  0.45413727     3.6226   8.048412     
  0.39304626     3.6227   8.350505     
  -4.1610954E-4  3.6228   8.655925     
  0.8556535      3.6229   8.35173      
  -0.006255675   3.623    7.4418793    
  4.870207       3.6231   3.9011421    
  8.509763       3.6232   1.8883997    
  7.2423134      3.6233   2.522857     
  8.714566       3.6234   1.8805454    
  2.7116933      3.6235   5.5059867    
  0.74983025     3.6236   8.775025     
  1.003364       3.6237   9.0110035    
  0.6492507      3.6238   9.391202     
  -0.10563964    3.6239   9.842714     
  0.23209268     3.624    9.338424     
  0.78359807     3.6241   8.425094     
  0.17776173     3.6242   7.820077     
  1.1151642      3.6243   7.258352     
  1.5315527      3.6244   8.013221     
  0.4138069      3.6245   9.447724     
  0.8069242      3.6246   9.4586935    
  0.36396146     3.6247   9.461795     
  0.7960604      3.6248   9.164372     
  0.6025083      3.6249   9.102082     
  0.3713254      3.625    9.081736     
  0.6972333      3.6251   8.8695965    
  0.528271       3.6252   9.350845     
  1.0002388      3.6253   8.828304     
  3.7402525      3.6254   5.125734     
  5.095663       3.6255   4.169171     
  3.5632634      3.6256   4.001885     
  1.1021835      3.6257   7.492987     
  0.6064834      3.6258   9.195444     
  0.7505185      3.6259   9.1944475    
  0.17623356     3.626    10.030703    
  0.21647033     3.6261   11.0387335   
  0.579776       3.6262   10.976622    
  0.48279142     3.6263   10.471098    
  0.22915803     3.6264   9.981296     
  0.18374611     3.6265   10.334214    
  0.74634755     3.6266   9.47501      
  0.34324974     3.6267   10.632478    
  0.10012254     3.6268   10.233236    
  0.52590644     3.6269   10.038225    
  0.050088827    3.627    10.043466    
  0.6800061      3.6271   9.334201     
  0.8915237      3.6272   9.0573225    
  0.65364873     3.6273   9.210285     
  0.52844644     3.6274   9.600142     
  0.6164851      3.6275   10.297868    
  0.41561773     3.6276   10.6115265   
  -0.027530137   3.6277   10.756552    
  0.036283422    3.6278   10.660398    
  -0.097734705   3.6279   11.93058     
  -0.12620345    3.628    10.749279    
  0.1884335      3.6281   9.038614     
  0.336412       3.6282   8.367668     
  0.8954452      3.6283   7.3904524    
  0.6519265      3.6284   8.100616     
  0.2989467      3.6285   10.209181    
  0.46109048     3.6286   9.91065      
  0.5512893      3.6287   9.837962     
  -0.06381309    3.6288   9.946317     
  1.0221864      3.6289   8.887567     
  0.16873688     3.629    10.357438    
  0.25090665     3.6291   10.089261    
  0.6980023      3.6292   10.463513    
  0.33357736     3.6293   10.48471     
  0.5056518      3.6294   10.70739     
  0.47410774     3.6295   11.131184    
  0.027344666    3.6296   11.453409    
  0.39920583     3.6297   10.882659    
  0.6131559      3.6298   10.88235     
  0.23887531     3.6299   8.670863     
  0.59856766     3.63     7.832103     
